,precision,recall,f1-score,support
0,0.0,0.0,0.0,7.0
2,0.75,0.5,0.6,6.0
3,0.5268456375838926,0.9075144508670521,0.6666666666666666,173.0
4,0.0,0.0,0.0,3.0
5,0.0,0.0,0.0,5.0
6,0.5384615384615384,0.22580645161290322,0.3181818181818182,31.0
7,0.5714285714285714,0.2,0.29629629629629634,20.0
8,0.7333333333333333,0.3235294117647059,0.4489795918367347,34.0
9,0.0,0.0,0.0,1.0
10,0.7142857142857143,0.3333333333333333,0.4545454545454545,15.0
11,0.625,0.5882352941176471,0.6060606060606061,17.0
12,0.2857142857142857,0.15384615384615385,0.2,13.0
13,0.5294117647058824,0.391304347826087,0.45,23.0
14,0.5666666666666667,0.6538461538461539,0.6071428571428571,26.0
15,1.0,0.0625,0.11764705882352941,16.0
16,0.0,0.0,0.0,14.0
17,0.0,0.0,0.0,6.0
18,0.3333333333333333,0.25,0.28571428571428575,20.0
accuracy,0.5372093023255814,0.5372093023255814,0.5372093023255814,0.5372093023255814
macro avg,0.39858226919517875,0.2549953109563353,0.2806241464037916,430.0
weighted avg,0.5193687204024013,0.5372093023255814,0.4731203879249609,430.0
