,precision,recall,f1-score,support
0,0.0,0.0,0.0,7.0
1,0.0,0.0,0.0,1.0
2,1.0,0.5,0.6666666666666666,8.0
3,0.4875444839857651,0.8726114649681529,0.6255707762557078,157.0
4,0.5,0.5,0.5,2.0
5,0.0,0.0,0.0,4.0
6,0.5384615384615384,0.28,0.3684210526315789,25.0
7,0.6666666666666666,0.18181818181818182,0.28571428571428575,22.0
8,0.5925925925925926,0.3902439024390244,0.47058823529411764,41.0
9,0.0,0.0,0.0,1.0
10,0.5294117647058824,0.5625,0.5454545454545455,16.0
11,0.7777777777777778,0.5384615384615384,0.6363636363636364,13.0
12,0.6666666666666666,0.2857142857142857,0.4,14.0
13,0.65,0.41935483870967744,0.5098039215686274,31.0
14,0.5833333333333334,0.56,0.5714285714285714,25.0
15,0.5,0.11764705882352941,0.19047619047619047,17.0
16,0.5,0.17647058823529413,0.2608695652173913,17.0
17,0.5,0.09090909090909091,0.15384615384615385,11.0
18,0.5555555555555556,0.2777777777777778,0.3703703703703704,18.0
accuracy,0.5279069767441861,0.5279069767441861,0.5279069767441861,0.5279069767441861
macro avg,0.47621107261819884,0.30281624883455543,0.3450302090151497,430.0
weighted avg,0.5421333754031127,0.5279069767441861,0.4838599802654628,430.0
