,precision,recall,f1-score,support
0,0.3333333333333333,0.14285714285714285,0.2,7.0
1,0.0,0.0,0.0,1.0
2,0.75,0.23076923076923078,0.3529411764705882,13.0
3,0.5381679389312977,0.9337748344370861,0.6828087167070218,151.0
4,0.0,0.0,0.0,3.0
5,0.0,0.0,0.0,2.0
6,0.9090909090909091,0.35714285714285715,0.5128205128205129,28.0
7,0.5,0.36,0.41860465116279066,25.0
8,0.6923076923076923,0.54,0.6067415730337079,50.0
9,0.0,0.0,0.0,1.0
10,0.6470588235294118,0.7333333333333333,0.6875,15.0
11,0.7,0.7,0.7,10.0
12,1.0,0.125,0.2222222222222222,8.0
13,0.7333333333333333,0.36666666666666664,0.4888888888888889,30.0
14,0.7407407407407407,0.8,0.7692307692307692,25.0
15,0.5555555555555556,0.2631578947368421,0.35714285714285715,19.0
16,0.5,0.26666666666666666,0.3478260869565218,15.0
17,1.0,0.45454545454545453,0.625,11.0
18,1.0,0.0625,0.11764705882352941,16.0
accuracy,0.5953488372093023,0.5953488372093023,0.5953488372093023,0.5953488372093023
macro avg,0.5578730698327512,0.333495477955541,0.3731249743926005,430.0
weighted avg,0.6423176246718711,0.5953488372093023,0.553492309332697,430.0
